Year,donorcode,donorname,agencycode,agencyname,crsid,projectnumber,initialreport,recipientcode,recipientname,regioncode,regionname,incomegroupcode,incomegroupname,flowcode,flowname,bi_multi,category,finance_t,aid_t,usd_commitment,usd_disbursement,usd_received,usd_commitment_defl,usd_disbursement_defl,usd_received_defl,usd_adjustment,usd_adjustment_defl,usd_amountuntied,usd_amountpartialtied,usd_amounttied,usd_amountuntied_defl,usd_amountpartialtied_defl,usd_amounttied_defl,usd_IRTC,usd_expert_commitment,usd_expert_extended,usd_export_credit,currencycode,commitment_national,disbursement_national,shortdescription,projecttitle,purposecode,purposename,sectorcode,sectorname,channelcode,channelname,channelreportedname,geography,expectedstartdate,completiondate,longdescription,gender,environment,trade,pdgg,FTC,PBA,investmentproject,assocfinance,biodiversity,climateMitigation,climateAdaptation,desertification,commitmentdate,typerepayment,numberrepayment,interest1,interest2,repaydate1,repaydate2,grantelement,usd_interest,usd_outstanding,usd_arrears_principal,usd_arrears_interest,usd_future_DS_principal,usd_future_DS_interest,RMNCH
2015,302,United States,,PEPFAR,,T4BxH7qzc10,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makutano,99810,,120,Health,,,,,,,T4BxH7qzc10,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,y2QnIhxSRWP,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medicare,99810,,120,Health,,,,,,,y2QnIhxSRWP,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,UeS3WTPbMEN,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyclinique - Lubumbashi,99810,,120,Health,,,,,,,UeS3WTPbMEN,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,yDYDjLlGZda,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyclinique De L'esperance,99810,,120,Health,,,,,,,yDYDjLlGZda,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,cJnZ5pr0YSs,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Radem Gambela,99810,,120,Health,,,,,,,cJnZ5pr0YSs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,NJoxRhWLsX8,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Saint-Esprit ,99810,,120,Health,,,,,,,NJoxRhWLsX8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,hIToIKgbaOy,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Scholastique ,99810,,120,Health,,,,,,,hIToIKgbaOy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,BPds6OvZz6p,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sendwe CE,99810,,120,Health,,,,,,,BPds6OvZz6p,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,VOsFaBca204,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sendwe ,99810,,120,Health,,,,,,,VOsFaBca204,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,KbFju6VQ8Yr,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sendwe HGPR,99810,,120,Health,,,,,,,KbFju6VQ8Yr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,KxmtTMprA6x,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sendwe HGR,99810,,120,Health,,,,,,,KxmtTMprA6x,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Te0bOUyApYc,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Esprit,99810,,120,Health,,,,,,,Te0bOUyApYc,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,mIthV3Dz6Zs,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Marcel,99810,,120,Health,,,,,,,mIthV3Dz6Zs,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ba0ErR3eTKL,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD1 - Lubumbashi,99810,,120,Health,,,,,,,ba0ErR3eTKL,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,qddyJ8sEjb0,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD2 - Lubumbashi,99810,,120,Health,,,,,,,qddyJ8sEjb0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,aIVjKipCYw5,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD3 - Lubumbashi,99810,,120,Health,,,,,,,aIVjKipCYw5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,iF5jJMYrOl6,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD4 - Lubumbashi,99810,,120,Health,,,,,,,iF5jJMYrOl6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,BuNZ66tzrRT,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD5 - Lubumbashi,99810,,120,Health,,,,,,,BuNZ66tzrRT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ivCoqUqbJxX,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD7 - Lubumbashi,99810,,120,Health,,,,,,,ivCoqUqbJxX,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,jEi5JV8IzZ5,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD8 - Lubumbashi,99810,,120,Health,,,,,,,jEi5JV8IzZ5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,JXQxL0RpFvn,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Tshombe,99810,,120,Health,,,,,,,JXQxL0RpFvn,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,tS2uRkhhwCJ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Flora,99810,,120,Health,,,,,,,tS2uRkhhwCJ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,yvkYOcYKF28,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gecamines Clinique - Mubunda,99810,,120,Health,,,,,,,yvkYOcYKF28,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,V2czG781LGm,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gecamines Sud Hop,99810,,120,Health,,,,,,,V2czG781LGm,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,gvtHvH9oXpo,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Gemima ,99810,,120,Health,,,,,,,gvtHvH9oXpo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,AoCcw7dE5YM,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbunda 1,99810,,120,Health,,,,,,,AoCcw7dE5YM,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,LLreBLEEZLa,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mumbunda 2,99810,,120,Health,,,,,,,LLreBLEEZLa,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,IVuoTqzo7Q2,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Munua ,99810,,120,Health,,,,,,,IVuoTqzo7Q2,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,mnXdYOPm4r8,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Francois D'assise,99810,,120,Health,,,,,,,mnXdYOPm4r8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,yE2LMiMWTaq,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Faveur De Dieu,99810,,120,Health,,,,,,,yE2LMiMWTaq,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,JhmTDw6sSE0,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,La Grace - Ruashi,99810,,120,Health,,,,,,,JhmTDw6sSE0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,aWk1rbJiKgD,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Sion,99810,,120,Health,,,,,,,aWk1rbJiKgD,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,I8a4NOmR0Zb,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Wantashi,99810,,120,Health,,,,,,,I8a4NOmR0Zb,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,oyOkxx9jZvZ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Yambala,99810,,120,Health,,,,,,,oyOkxx9jZvZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,SE9ROmopNFy,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Aenaf Partage-Attitude ,99810,,120,Health,,,,,,,SE9ROmopNFy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Amjh045ZXr5,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hakika HGR,99810,,120,Health,,,,,,,Amjh045ZXr5,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,KEGsq6yo1Ia,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mwana Bwato ,99810,,120,Health,,,,,,,KEGsq6yo1Ia,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,qDbTmCdfNRQ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Oracle de l'Eternel,99810,,120,Health,,,,,,,qDbTmCdfNRQ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,tdri2x745Iv,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Polyclinique Fraternite,99810,,120,Health,,,,,,,tdri2x745Iv,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,bHzuG2AmGSC,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rwashi HGR,99810,,120,Health,,,,,,,bHzuG2AmGSC,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,JehJmg7LsXQ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD1 - Rwashi,99810,,120,Health,,,,,,,JehJmg7LsXQ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,fHInXBBdc3N,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD2 - Rwashi,99810,,120,Health,,,,,,,fHInXBBdc3N,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,uQcl29w44Ow,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD3 - Rwashi,99810,,120,Health,,,,,,,uQcl29w44Ow,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,jQ1u7g0KKG0,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,TBD4 - Rwashi,99810,,120,Health,,,,,,,jQ1u7g0KKG0,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,JKQBhzXraeA,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Afia Mzuri ,99810,,120,Health,,,,,,,JKQBhzXraeA,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Sh4NVQJ4Me3,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amani,99810,,120,Health,,,,,,,Sh4NVQJ4Me3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,jqArWBgKSBz,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amani-Tshamilemba ,99810,,120,Health,,,,,,,jqArWBgKSBz,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,fC2nPYZ0SrO,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bakhita 2 ,99810,,120,Health,,,,,,,fC2nPYZ0SrO,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,uurLKwCopzf,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Camp Fabrique,99810,,120,Health,,,,,,,uurLKwCopzf,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,gTwH1UqYEw6,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Etoile Brillante Du Matin CM,99810,,120,Health,,,,,,,gTwH1UqYEw6,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,SkbLU2qeUpy,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Famika,99810,,120,Health,,,,,,,SkbLU2qeUpy,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,x9CCQDTPfcu,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Famika ,99810,,120,Health,,,,,,,x9CCQDTPfcu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,vEFRaQaTc0N,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hopital Radem ,99810,,120,Health,,,,,,,vEFRaQaTc0N,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,frgxGXJe9U7,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Jenovic ,99810,,120,Health,,,,,,,frgxGXJe9U7,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,tOMbsmjarqZ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kigoma Est,99810,,120,Health,,,,,,,tOMbsmjarqZ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,A8imAoOyPOY,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kigoma Ouest,99810,,120,Health,,,,,,,A8imAoOyPOY,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,nSNAlCGf9Ye,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Lumiere Tshamilemba ,99810,,120,Health,,,,,,,nSNAlCGf9Ye,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,mmboNKvarrT,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,MAMA ELISABETH ,99810,,120,Health,,,,,,,mmboNKvarrT,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,iL3nQeNQNUR,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,MLK POLYCLINIQUE,99810,,120,Health,,,,,,,iL3nQeNQNUR,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,YUyqRTcqURN,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Medaille d'Or CM,99810,,120,Health,,,,,,,YUyqRTcqURN,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,V7tnmpZ2tNG,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Poly du Bel - air ,99810,,120,Health,,,,,,,V7tnmpZ2tNG,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,SYMWgWpSY9A,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,SNCC Lubumbashi HGR,99810,,120,Health,,,,,,,SYMWgWpSY9A,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,NXrqLaJMmIu,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,St Thomas ,99810,,120,Health,,,,,,,NXrqLaJMmIu,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,csAUhz9Rlqi,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,la Promesse CM,99810,,120,Health,,,,,,,csAUhz9Rlqi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,IBfC0WPbVbp,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rwashi HGR,99810,,120,Health,,,,,,,IBfC0WPbVbp,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,LO3q2ZZQHVt,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Vangu HGR,99810,,120,Health,,,,,,,LO3q2ZZQHVt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,REPEj6UeZmL,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fma Mokambo,99810,,120,Health,,,,,,,REPEj6UeZmL,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,aMgy2B44uyo,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bukama HGR,99810,,120,Health,,,,,,,aMgy2B44uyo,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,vcWF207PZ4u,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Congo SNCC,99810,,120,Health,,,,,,,vcWF207PZ4u,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,ZfOe6p0zIQn,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kabamoma,99810,,120,Health,,,,,,,ZfOe6p0zIQn,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,Q8zBsDPkwKn,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kibangu,99810,,120,Health,,,,,,,Q8zBsDPkwKn,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,EredNxptQH8,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makala,99810,,120,Health,,,,,,,EredNxptQH8,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,qM9S2Qi73NQ,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Methodiste - Bukama,99810,,120,Health,,,,,,,qM9S2Qi73NQ,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,hgSdsfBIuLh,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kalombo 1,99810,,120,Health,,,,,,,hgSdsfBIuLh,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,y76R5fxx6Kv,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kipamba 2 ,99810,,120,Health,,,,,,,y76R5fxx6Kv,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,WmtwybwSAof,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kitembo ,99810,,120,Health,,,,,,,WmtwybwSAof,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,DHK4PoBK2Bd,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mangi 2 ,99810,,120,Health,,,,,,,DHK4PoBK2Bd,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,XTqsRehicTr,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mangi 4 ,99810,,120,Health,,,,,,,XTqsRehicTr,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,TDsrm8m2dGq,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kambo,99810,,120,Health,,,,,,,TDsrm8m2dGq,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,GNT0suAvzBB,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamungu,99810,,120,Health,,,,,,,GNT0suAvzBB,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,KR1sL5UTd6A,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kime,99810,,120,Health,,,,,,,KR1sL5UTd6A,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,AXIUF43zHII,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kina,99810,,120,Health,,,,,,,AXIUF43zHII,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,kJNXZB1nFMS,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kayamba HGR,99810,,120,Health,,,,,,,kJNXZB1nFMS,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,I05CIpkaL3N,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mobela ,99810,,120,Health,,,,,,,I05CIpkaL3N,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,S03Zj2xbQgV,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Amani-Kitenge,99810,,120,Health,,,,,,,S03Zj2xbQgV,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,n1BeQMf9Arf,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Budi,99810,,120,Health,,,,,,,n1BeQMf9Arf,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,eqfYjAVyCFq,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kitenge HGR,99810,,120,Health,,,,,,,eqfYjAVyCFq,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,opqmVvcoVmb,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Makwidi,99810,,120,Health,,,,,,,opqmVvcoVmb,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,uDvQxgsEZDl,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Bumi,99810,,120,Health,,,,,,,uDvQxgsEZDl,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,a0c4LnAXdHt,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Kamina HGR,99810,,120,Health,,,,,,,a0c4LnAXdHt,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,peh8WuMfKLa,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Katuba 2 - Kamina,99810,,120,Health,,,,,,,peh8WuMfKLa,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,qt6qSUxjTxi,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Mere Sauveur,99810,,120,Health,,,,,,,qt6qSUxjTxi,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,c8LfcydnDi3,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Quartier 52,99810,,120,Health,,,,,,,c8LfcydnDi3,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,hjLoJOMNP0q,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Regie des Voies Aeriennes ,99810,,120,Health,,,,,,,hjLoJOMNP0q,,,,,,,,,,,,,,,,,,,,,,,,,,,
2015,302,United States,,PEPFAR,,NcCRhzIj92p,,235,"Congo, Dem. Rep.",,,,,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,Shungu,99810,,120,Health,,,,,,,NcCRhzIj92p,,,,,,,,,,,,,,,,,,,,,,,,,,,
